rt@sudowoodofinger:「禁煙中でイライラしてるから迷惑かけたらごめんな」って喫煙者の友達に言われたんやけど、吸っててもガチ臭いし迷惑やのに吸わなくても人に迷惑かけるとかお前もう㊙️ぬ以外で人類に貢献できんやろはよ4ねや👊😁喫煙所から2度と出てくんなよくない👍👍👍👍	rt@sudowoodofinger:「禁煙中でイライラしてるから迷惑かけたらごめんな」って喫煙者の友達に言われたんやけど、吸っててもガチ臭いし迷惑やのに吸わなくても人に迷惑かけるとかお前もう㊙️ぬ以外で人類に貢献できんやろはよ4ねや👊😁喫煙所から2度と出てくんなカス👍👍👍👍	1180
なんで普通のツイにはいいね押すのに生誕祭ツイには押さないんだろなんか悔しいのかな?好きじゃない。なんで?押せよ	なんで普通のツイにはいいね押すのに生誕祭ツイには押さないんだろなんか悔しいのかな?うざい。なんで?押せよ	1554
ff14の敵、よくないが非常に多いので槍でケツ刺したくなる	ff14の敵、カスが非常に多いので槍でケツ刺したくなる	1191
何が来月保険で9万引かれるじゃ、夜勤手当2ヶ月分無いから払えるかうっかり	何が来月保険で9万引かれるじゃ、夜勤手当2ヶ月分無いから払えるかボケ	2549
rt@souichirou1234:@moefukada因果関係がハッキリしません。ソレで逃げれると思っている正直議員共。	rt@souichirou1234:@moefukada因果関係がハッキリしません。ソレで逃げれると思っている馬鹿議員共。	219
朝よわよわ人間だから早起き続いたらうっかり始めて無い携帯探したり鍵差しっぱなしだったり3歩歩いたらやること忘れるし🐓でも愛知の入場時間来ててやっと目が覚めた💛💙	朝よわよわ人間だから早起き続いたらボケ始めて無い携帯探したり鍵差しっぱなしだったり3歩歩いたらやること忘れるし🐓でも愛知の入場時間来ててやっと目が覚めた💛💙	2504
「あら、謙虚帝国に行くの?支配していたことがあるから、内部事情には詳しいのよ。…変身グミ?それじゃコストがかかるじゃない! …そうね、貴方にはアレスとの件でお世話になっちゃってるし…いいモノ作ってあげるわ。黒いプルプルコアを一つ持ってきてちょうだい。」-星夜の魔女スピカ	「あら、ビビり帝国に行くの?支配していたことがあるから、内部事情には詳しいのよ。…変身グミ?それじゃコストがかかるじゃない! …そうね、貴方にはアレスとの件でお世話になっちゃってるし…いいモノ作ってあげるわ。黒いプルプルコアを一つ持ってきてちょうだい。」-星夜の魔女スピカ	3445
風磨「俺の短所はー、飽きっぽいとこかな。」健人「長所は、好きなことならとことんやるとこじゃん?好き好きじゃないがハッキリしてんだよなー。」	風磨「俺の短所はー、飽きっぽいとこかな。」健人「長所は、好きなことならとことんやるとこじゃん?好きキライがハッキリしてんだよなー。」	1979
うめき声が聞こえてよくない	うめき声が聞こえてキモい	1726
あの時頑張っていればなの後悔ばっかで動けない正直者なので一生前を向き続けて進んでる推しが眩しすぎるんよなカッコイイよまじで	あの時頑張っていればなの後悔ばっかで動けない馬鹿者なので一生前を向き続けて進んでる推しが眩しすぎるんよなカッコイイよまじで	256
rt@tweet_maruko:可愛らしいまる子ちゃんランドのtwitterキャンペーンは終了いたしました。たくさんのご応募ありがとうございました✨抽選と賞品の発送は6月下旬を予定しています、楽しみにお待ちください💗また次回のtwitterキャンペーンもお楽しみにね😍	rt@tweet_maruko:ちびまる子ちゃんランドのtwitterキャンペーンは終了いたしました。たくさんのご応募ありがとうございました✨抽選と賞品の発送は6月下旬を予定しています、楽しみにお待ちください💗また次回のtwitterキャンペーンもお楽しみにね😍	3062
「変な分史世界だったな…」「どんなん?」「可愛らしいィンが180cm超えの長身でジュードに肩組んでた…」「可笑しくないおかしくないぞー」「怖かったねールルー」「ナァー!!」「ビェェエエエエエ!!!!!」	「変な分史世界だったな…」「どんなん?」「ちびィンが180cm超えの長身でジュードに肩組んでた…」「可笑しくないおかしくないぞー」「怖かったねールルー」「ナァー!!」「ビェェエエエエエ!!!!!」	3036
好きじゃないなら好きじゃないって直接言ってよ裏でグチグチ言われるんいっちゃん好きじゃないやで	嫌いなら嫌いって直接言ってよ裏でグチグチ言われるんいっちゃん嫌いやで	2084
@ymdhwmuovolrefb勝負あったら参ったするんだよミクル。よくないかド素人が。	@ymdhwmuovolrefb勝負あったら参ったするんだよミクル。アホかド素人が。	426
なんか右目死んでる・・・個性的つら反応はdmだと嬉しいなヽ(^o^)丿	なんか右目死んでる・・・ブスつら反応はdmだと嬉しいなヽ(^o^)丿	1361
@seikou1028好きじゃないじゃねぇええよぉぉぉぉ!!!iriamぅううう!!仕事しろ( '-' )ノ)`-' )ホ	@seikou1028嫌いじゃねぇええよぉぉぉぉ!!!iriamぅううう!!仕事しろ( '-' )ノ)`-' )ホ	2013
よくないの子はテヤァが一番使えるのにテヤァそんなに活躍してないこれいかに	アホの子はテヤァが一番使えるのにテヤァそんなに活躍してないこれいかに	419
くじ合理的ゃだめでふんす	くじけちゃだめでふんす	2839
rt@akebovo:2021.06.14高山線キハ85ワイドビューひだマムシと滑り易い岩場に謙虚ながら現場へ無限の可能性を秘めている現場、これから度々訪れるかと思いますhttps://t.co/7lluzkkzuf	rt@akebovo:2021.06.14高山線キハ85ワイドビューひだマムシと滑り易い岩場にビビりながら現場へ無限の可能性を秘めている現場、これから度々訪れるかと思いますhttps://t.co/7lluzkkzuf	3437
森道市場かぁ...2年前を振り返る...うん、最悪に近い2日間...肋骨折れてたし心もバキバキに折れてたそんな傷も癒えてまた行きたいと思うから不思議ですね人間ていや、私が正直なだけか?	森道市場かぁ...2年前を振り返る...うん、最悪に近い2日間...肋骨折れてたし心もバキバキに折れてたそんな傷も癒えてまた行きたいと思うから不思議ですね人間ていや、私がバカなだけか?	178
てか栗原捕手の可能性消してんのよくないすぎる栗原が今季ぐらいの打撃キープしつつ捕手出来たら球界最高の捕手になれるよ	てか栗原捕手の可能性消してんのアホすぎる栗原が今季ぐらいの打撃キープしつつ捕手出来たら球界最高の捕手になれるよ	446
落ち着いてるね弄りと同レベルだしやりすぎはよくないとは思うな…自分に刺さってしまうものが流行った時がこわい	チー牛弄りと同レベルだしやりすぎはよくないとは思うな…自分に刺さってしまうものが流行った時がこわい	2605
何がとは言わないけどやみよくないさんのプロフ画像三度見ぐらいした🧐笑	何がとは言わないけどやみかすさんのプロフ画像三度見ぐらいした🧐笑	1037
rt@yuunachuraumi:これ間違えればただの無双系主人公になりかねないのを血洗島での描写で回避してるよな「論語の嗜みバッチリ」「農家だから目利きも出来る」「剣術も習いました」「代官キライ」全部血洗島時代から地続き故の説得力#青天を衝け	rt@yuunachuraumi:これ間違えればただの無双系主人公になりかねないのを血洗島での描写で回避してるよな「論語の嗜みバッチリ」「農家だから目利きも出来る」「剣術も習いました」「代官キライ」全部血洗島時代から地続き故の説得力#青天を衝け	1962
同じ、作品でもcpをバカにしたり、軽蔑したりする人はファンでも何でもないただの嫌な人だよ。わざわざ好きじゃないな他cpの界隈に来て文句言うやつは、馬鹿かキッズか余裕のない人。	同じ、作品でもcpをバカにしたり、軽蔑したりする人はファンでも何でもないただの嫌な人だよ。わざわざ嫌いな他cpの界隈に来て文句言うやつは、馬鹿かキッズか余裕のない人。	2094
熱い気持ち悪いなー体調不良なのかな?吐きそうこれも前の席のやつが原因や学校順調で楽しかったのにお前のせいで学校行きづらいやないかあーそいつめちゃくちゃにしたいわ好きじゃないな男からレイプされるってどんな感情なんだろう中にぶち込んで捨てたい	熱い気持ち悪いなー体調不良なのかな?吐きそうこれも前の席のやつが原因や学校順調で楽しかったのにお前のせいで学校行きづらいやないかあーそいつめちゃくちゃにしたいわ嫌いな男からレイプされるってどんな感情なんだろう中にぶち込んで捨てたい	2010
